batch_date|location_iso|location|new_cases|new_deaths|new_recovered|new_active_cases|total_cases|total_death|total_recovered
5/23/2020|ID-SA|Sulawesi Utara|3|2|1|0|201|26|36
5/23/2020|ID-SB|Sumatera Barat|5|1|20|-16|443|25|180
5/23/2020|ID-SS|Sumatera Selatan|32|3|2|27|723|30|102
5/23/2020|ID-SU|Sumatera Utara|9|0|0|9|294|35|112
5/24/2020|ID-AC|Aceh|0|0|0|0|19|1|18
5/24/2020|ID-BA|Bali|6|0|4|2|389|3|185
5/24/2020|ID-BT|Banten|21|0|4|17|746|70|578
5/24/2020|ID-BE|Bengkulu|0|0|0|0|69|2|9
5/24/2020|ID-JK|DKI Jakarta|112|0|20|92|6335|479|1571
5/24/2020|ID-YO|Daerah Istimewa Yogyakarta|1|0|4|-3|225|8|135
5/24/2020|ID-GO|Gorontalo|9|0|0|9|58|2|18
5/24/2020|IDN|Indonesia|526|21|153|352|22271|1372|5402
5/24/2020|ID-JA|Jambi|4|0|2|2|95|0|19
5/24/2020|ID-JB|Jawa Barat|32|1|11|20|2380|143|710
5/24/2020|ID-JT|Jawa Tengah|24|0|5|19|1732|97|496
5/24/2020|ID-JI|Jawa Timur|72|11|55|6|3701|488|1693
5/24/2020|ID-KB|Kalimantan Barat|0|0|0|0|168|4|38
5/24/2020|ID-KS|Kalimantan Selatan|9|2|3|4|597|63|81
5/24/2020|ID-KT|Kalimantan Tengah|15|0|0|15|306|16|131
5/24/2020|ID-KI|Kalimantan Timur|2|0|0|2|275|3|108
5/24/2020|ID-KU|Kalimantan Utara|1|0|2|-1|164|1|59
5/24/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|40|1|28
5/24/2020|ID-KR|Kepulauan Riau|4|0|0|4|153|13|90
5/24/2020|ID-LA|Lampung|4|2|5|-3|110|10|52
5/24/2020|ID-MA|Maluku|2|0|5|-3|159|8|28
5/24/2020|ID-MU|Maluku Utara|1|1|0|0|100|5|13
5/24/2020|ID-NB|Nusa Tenggara Barat|4|0|0|4|478|8|226
5/24/2020|ID-NT|Nusa Tenggara Timur|0|0|0|0|84|1|6
5/24/2020|ID-PA|Papua|62|0|0|62|553|7|51
5/24/2020|ID-PB|Papua Barat|1|0|0|1|130|2|20
5/24/2020|ID-RI|Riau|1|0|1|0|113|6|70
5/24/2020|ID-SR|Sulawesi Barat|0|0|0|0|86|2|27
5/24/2020|ID-SN|Sulawesi Selatan|32|2|33|-3|1293|60|461
5/24/2020|ID-ST|Sulawesi Tengah|0|0|9|-9|120|4|46
5/24/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|215|4|51
5/24/2020|ID-SA|Sulawesi Utara|29|1|2|26|230|27|38
5/24/2020|ID-SB|Sumatera Barat|35|0|5|30|478|25|185
5/24/2020|ID-SS|Sumatera Selatan|11|0|10|1|734|30|112
5/24/2020|ID-SU|Sumatera Utara|17|1|7|9|311|36|119
5/25/2020|ID-AC|Aceh|0|0|0|0|19|1|18
5/25/2020|ID-BA|Bali|2|0|1|1|391|3|186
5/25/2020|ID-BT|Banten|0|0|6|-6|746|70|584
5/25/2020|ID-BE|Bengkulu|0|0|0|0|69|2|9
5/25/2020|ID-JK|DKI Jakarta|76|0|65|11|6411|479|1636
5/25/2020|ID-YO|Daerah Istimewa Yogyakarta|0|0|1|-1|225|8|136
5/25/2020|ID-GO|Gorontalo|0|0|0|0|58|2|18
5/25/2020|IDN|Indonesia|479|19|240|220|22750|1391|5642
5/25/2020|ID-JA|Jambi|2|0|0|2|97|0|19
5/25/2020|ID-JB|Jawa Barat|16|0|6|10|2396|143|716
5/25/2020|ID-JT|Jawa Tengah|10|0|3|7|1742|97|499
5/25/2020|ID-JI|Jawa Timur|200|16|34|150|3901|504|1727
5/25/2020|ID-KB|Kalimantan Barat|7|0|5|2|175|4|43
5/25/2020|ID-KS|Kalimantan Selatan|3|2|0|1|600|65|81
5/25/2020|ID-KT|Kalimantan Tengah|2|2|21|-21|308|18|152
5/25/2020|ID-KI|Kalimantan Timur|1|0|16|-15|276|3|124
5/25/2020|ID-KU|Kalimantan Utara|0|0|7|-7|164|1|66
5/25/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|40|1|28
5/25/2020|ID-KR|Kepulauan Riau|0|0|0|0|153|13|90
5/25/2020|ID-LA|Lampung|7|1|0|6|117|11|52
5/25/2020|ID-MA|Maluku|1|0|0|1|160|8|28
5/25/2020|ID-MU|Maluku Utara|7|0|0|7|107|5|13
5/25/2020|ID-NB|Nusa Tenggara Barat|0|0|31|-31|478|8|257
5/25/2020|ID-NT|Nusa Tenggara Timur|1|0|0|1|85|1|6
5/25/2020|ID-PA|Papua|9|0|20|-11|562|7|71
5/25/2020|ID-PB|Papua Barat|0|0|3|-3|130|2|23
5/25/2020|ID-RI|Riau|0|0|1|-1|113|6|71
5/25/2020|ID-SR|Sulawesi Barat|0|0|0|0|86|2|27
5/25/2020|ID-SN|Sulawesi Selatan|22|3|6|13|1315|63|467
5/25/2020|ID-ST|Sulawesi Tengah|0|0|0|0|120|4|46
5/25/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|215|4|51
5/25/2020|ID-SA|Sulawesi Utara|9|1|0|8|239|28|38
5/25/2020|ID-SB|Sumatera Barat|0|0|5|-5|478|25|190
5/25/2020|ID-SS|Sumatera Selatan|72|0|2|70|806|30|114
5/25/2020|ID-SU|Sumatera Utara|4|0|5|-1|315|36|124
5/26/2020|ID-AC|Aceh|0|0|0|0|19|1|18
5/26/2020|ID-BA|Bali|12|0|1|11|403|3|187
5/26/2020|ID-BT|Banten|18|0|10|8|764|70|594
5/26/2020|ID-BE|Bengkulu|0|1|2|-3|69|3|11
5/26/2020|ID-JK|DKI Jakarta|87|0|13|74|6498|479|1649
5/26/2020|ID-YO|Daerah Istimewa Yogyakarta|0|0|4|-4|225|8|140
5/26/2020|ID-GO|Gorontalo|0|0|0|0|58|2|18
5/26/2020|IDN|Indonesia|415|27|235|153|23165|1418|5877
5/26/2020|ID-JA|Jambi|0|0|0|0|97|0|19
5/26/2020|ID-JB|Jawa Barat|33|4|19|10|2429|147|735
5/26/2020|ID-JT|Jawa Tengah|10|0|28|-18|1752|97|527
5/26/2020|ID-JI|Jawa Timur|86|14|67|5|3987|518|1794
5/26/2020|ID-KB|Kalimantan Barat|1|0|1|0|176|4|44
5/26/2020|ID-KS|Kalimantan Selatan|28|8|0|20|628|73|81
5/26/2020|ID-KT|Kalimantan Tengah|12|0|0|12|320|18|152
5/26/2020|ID-KI|Kalimantan Timur|1|0|1|0|277|3|125
5/26/2020|ID-KU|Kalimantan Utara|0|1|3|-4|164|2|69
5/26/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|40|1|28
5/26/2020|ID-KR|Kepulauan Riau|0|1|1|-2|153|14|91
5/26/2020|ID-LA|Lampung|0|0|2|-2|117|11|54
5/26/2020|ID-MA|Maluku|0|0|0|0|160|8|28
5/26/2020|ID-MU|Maluku Utara|11|1|4|6|118|6|17
5/26/2020|ID-NB|Nusa Tenggara Barat|10|0|0|10|488|8|257
5/26/2020|ID-NT|Nusa Tenggara Timur|3|0|1|2|88|1|7
5/26/2020|ID-PA|Papua|0|0|0|0|562|7|71
5/26/2020|ID-PB|Papua Barat|2|0|13|-11|132|2|36
5/26/2020|ID-RI|Riau|0|0|9|-9|113|6|80
5/26/2020|ID-SR|Sulawesi Barat|1|0|2|-1|87|2|29
5/26/2020|ID-SN|Sulawesi Selatan|34|2|37|-5|1349|65|504
5/26/2020|ID-ST|Sulawesi Tengah|0|0|2|-2|120|4|48
5/26/2020|ID-SG|Sulawesi Tenggara|0|0|49|-49|215|4|100
5/26/2020|ID-SA|Sulawesi Utara|26|5|1|20|265|33|39
5/26/2020|ID-SB|Sumatera Barat|32|0|22|10|510|25|212
5/26/2020|ID-SS|Sumatera Selatan|58|0|0|58|864|30|114
5/26/2020|ID-SU|Sumatera Utara|0|0|0|0|315|36|124
5/27/2020|ID-AC|Aceh|0|0|0|0|19|1|18
5/27/2020|ID-BA|Bali|8|0|4|4|411|3|191
5/27/2020|ID-BT|Banten|11|0|10|1|775|70|604
5/27/2020|ID-BE|Bengkulu|0|0|8|-8|69|3|19
5/27/2020|ID-JK|DKI Jakarta|109|8|16|85|6607|487|1665
5/27/2020|ID-YO|Daerah Istimewa Yogyakarta|2|0|9|-7|227|8|149
5/27/2020|ID-GO|Gorontalo|2|0|0|2|60|2|18
5/27/2020|IDN|Indonesia|686|55|180|451|23851|1473|6057
5/27/2020|ID-JA|Jambi|0|0|0|0|97|0|19
5/27/2020|ID-JB|Jawa Barat|30|6|46|-22|2459|153|781
5/27/2020|ID-JT|Jawa Tengah|17|1|1|15|1769|98|528
5/27/2020|ID-JI|Jawa Timur|166|15|44|107|4153|533|1838
5/27/2020|ID-KB|Kalimantan Barat|7|0|0|7|183|4|44
5/27/2020|ID-KS|Kalimantan Selatan|73|0|0|73|701|73|81
5/27/2020|ID-KT|Kalimantan Tengah|8|0|0|8|328|18|152
5/27/2020|ID-KI|Kalimantan Timur|3|0|5|-2|280|3|130
5/27/2020|ID-KU|Kalimantan Utara|1|0|0|1|165|2|69
5/27/2020|ID-BB|Kepulauan Bangka Belitung|3|0|0|3|43|1|28
5/27/2020|ID-KR|Kepulauan Riau|8|0|2|6|161|14|93
5/27/2020|ID-LA|Lampung|2|0|0|2|119|11|54
5/27/2020|ID-MA|Maluku|10|1|7|2|170|9|35
5/27/2020|ID-MU|Maluku Utara|1|0|4|-3|119|6|21
5/27/2020|ID-NB|Nusa Tenggara Barat|49|1|14|34|537|9|271
5/27/2020|ID-NT|Nusa Tenggara Timur|0|0|2|-2|88|1|9
5/27/2020|ID-PA|Papua|14|0|0|14|576|7|71
5/27/2020|ID-PB|Papua Barat|0|0|1|-1|132|2|37
5/27/2020|ID-RI|Riau|0|0|0|0|113|6|80
5/27/2020|ID-SR|Sulawesi Barat|1|0|3|-2|88|2|32
5/27/2020|ID-SN|Sulawesi Selatan|28|0|19|9|1377|65|523
5/27/2020|ID-ST|Sulawesi Tengah|0|0|2|-2|120|4|50
5/27/2020|ID-SG|Sulawesi Tenggara|11|0|8|3|226|4|108
5/27/2020|ID-SA|Sulawesi Utara|16|2|1|13|281|35|40
5/27/2020|ID-SB|Sumatera Barat|27|1|28|-2|537|26|240
5/27/2020|ID-SS|Sumatera Selatan|48|1|8|39|912|31|122
5/27/2020|ID-SU|Sumatera Utara|17|1|2|14|332|37|126
5/28/2020|ID-AC|Aceh|1|0|0|1|20|1|18
5/28/2020|ID-BA|Bali|5|0|7|-2|416|3|198
5/28/2020|ID-BT|Banten|14|3|19|-8|789|73|623
5/28/2020|ID-BE|Bengkulu|2|0|1|1|71|3|20
5/28/2020|ID-JK|DKI Jakarta|100|0|20|80|6707|487|1685
5/28/2020|ID-YO|Daerah Istimewa Yogyakarta|0|0|8|-8|227|8|157
5/28/2020|ID-GO|Gorontalo|5|1|1|3|65|3|19
5/28/2020|IDN|Indonesia|687|23|183|481|24538|1496|6240
5/28/2020|ID-JA|Jambi|0|0|0|0|97|0|19
5/28/2020|ID-JB|Jawa Barat|40|0|25|15|2499|153|806
5/28/2020|ID-JT|Jawa Tengah|17|1|7|9|1786|99|535
5/28/2020|ID-JI|Jawa Timur|168|13|55|100|4321|546|1893
5/28/2020|ID-KB|Kalimantan Barat|1|0|0|1|184|4|44
5/28/2020|ID-KS|Kalimantan Selatan|114|1|2|111|815|74|83
5/28/2020|ID-KT|Kalimantan Tengah|6|0|0|6|334|18|152
5/28/2020|ID-KI|Kalimantan Timur|1|0|6|-5|281|3|136
5/28/2020|ID-KU|Kalimantan Utara|0|0|1|-1|165|2|70
5/28/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|43|1|28
5/28/2020|ID-KR|Kepulauan Riau|13|1|7|5|174|15|100
5/28/2020|ID-LA|Lampung|0|0|0|0|119|11|54
5/28/2020|ID-MA|Maluku|18|0|1|17|188|9|36
5/28/2020|ID-MU|Maluku Utara|9|1|0|8|128|7|21
5/28/2020|ID-NB|Nusa Tenggara Barat|25|1|1|23|562|10|272
5/28/2020|ID-NT|Nusa Tenggara Timur|0|0|0|0|88|1|9
5/28/2020|ID-PA|Papua|4|0|0|4|580|7|71
5/28/2020|ID-PB|Papua Barat|20|0|2|18|152|2|39
5/28/2020|ID-RI|Riau|0|0|3|-3|113|6|83
5/28/2020|ID-SR|Sulawesi Barat|0|0|2|-2|88|2|34
5/28/2020|ID-SN|Sulawesi Selatan|45|0|2|43|1422|65|525
5/28/2020|ID-ST|Sulawesi Tengah|6|0|2|4|126|4|52
5/28/2020|ID-SG|Sulawesi Tenggara|14|0|1|13|240|4|109
5/28/2020|ID-SA|Sulawesi Utara|16|0|2|14|297|35|42
5/28/2020|ID-SB|Sumatera Barat|4|0|8|-4|541|26|248
5/28/2020|ID-SS|Sumatera Selatan|27|0|14|13|939|31|136
5/28/2020|ID-SU|Sumatera Utara|30|1|2|27|362|38|128
5/29/2020|ID-AC|Aceh|0|0|0|0|20|1|18
5/29/2020|ID-BA|Bali|23|0|4|19|439|3|202
5/29/2020|ID-BT|Banten|13|0|12|1|802|73|635
5/29/2020|ID-BE|Bengkulu|1|0|2|-1|72|3|22
5/29/2020|ID-JK|DKI Jakarta|125|0|38|87|6832|487|1723
5/29/2020|ID-YO|Daerah Istimewa Yogyakarta|2|0|6|-4|229|8|163
5/29/2020|ID-GO|Gorontalo|3|0|4|-1|68|3|23
5/29/2020|IDN|Indonesia|678|24|252|402|25216|1520|6492
5/29/2020|ID-JA|Jambi|0|0|0|0|97|0|19
5/29/2020|ID-JB|Jawa Barat|56|1|21|34|2555|154|827
5/29/2020|ID-JT|Jawa Tengah|19|1|64|-46|1805|100|599
5/29/2020|ID-JI|Jawa Timur|132|8|52|72|4453|554|1945
5/29/2020|ID-KB|Kalimantan Barat|0|0|3|-3|184|4|47
5/29/2020|ID-KS|Kalimantan Selatan|73|5|15|53|888|79|98
5/29/2020|ID-KT|Kalimantan Tengah|29|0|7|22|363|18|159
5/29/2020|ID-KI|Kalimantan Timur|4|0|9|-5|285|3|145
5/29/2020|ID-KU|Kalimantan Utara|0|0|2|-2|165|2|72
5/29/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|43|1|28
5/29/2020|ID-KR|Kepulauan Riau|3|0|5|-2|177|15|105
5/29/2020|ID-LA|Lampung|13|0|0|13|132|11|54
5/29/2020|ID-MA|Maluku|27|0|0|27|215|9|36
5/29/2020|ID-MU|Maluku Utara|11|0|0|11|139|7|21
5/29/2020|ID-NB|Nusa Tenggara Barat|28|0|3|25|590|10|275
5/29/2020|ID-NT|Nusa Tenggara Timur|2|0|3|-1|90|1|12
5/29/2020|ID-PA|Papua|56|0|0|56|636|7|71
5/29/2020|ID-PB|Papua Barat|6|0|4|2|158|2|43
5/29/2020|ID-RI|Riau|6|0|4|2|119|6|87
5/29/2020|ID-SR|Sulawesi Barat|0|0|0|0|88|2|34
5/29/2020|ID-SN|Sulawesi Selatan|41|3|12|26|1463|68|537
5/29/2020|ID-ST|Sulawesi Tengah|0|0|0|0|126|4|52
5/29/2020|ID-SG|Sulawesi Tenggara|1|0|3|-2|241|4|112
5/29/2020|ID-SA|Sulawesi Utara|9|1|1|7|306|36|43
5/29/2020|ID-SB|Sumatera Barat|0|0|6|-6|541|26|254
5/29/2020|ID-SS|Sumatera Selatan|12|1|0|11|951|32|136
5/29/2020|ID-SU|Sumatera Utara|38|0|0|38|400|38|128
5/30/2020|ID-AC|Aceh|0|0|0|0|20|1|18
5/30/2020|ID-BA|Bali|12|0|6|6|451|3|208
5/30/2020|ID-BT|Banten|14|0|25|-11|816|73|660
5/30/2020|ID-BE|Bengkulu|14|0|0|14|86|3|22
5/30/2020|ID-JK|DKI Jakarta|108|7|255|-154|6940|494|1978
5/30/2020|ID-YO|Daerah Istimewa Yogyakarta|3|0|1|2|232|8|164
5/30/2020|ID-GO|Gorontalo|1|2|0|-1|69|5|23
5/30/2020|IDN|Indonesia|557|53|523|-19|25773|1573|7015
5/30/2020|ID-JA|Jambi|0|0|0|0|97|0|19
5/30/2020|ID-JB|Jawa Barat|33|0|9|24|2588|154|836
5/30/2020|ID-JT|Jawa Tengah|29|0|26|3|1834|100|625
5/30/2020|ID-JI|Jawa Timur|180|12|54|114|4633|566|1999
5/30/2020|ID-KB|Kalimantan Barat|0|0|0|0|184|4|47
5/30/2020|ID-KS|Kalimantan Selatan|3|0|2|1|891|79|100
5/30/2020|ID-KT|Kalimantan Tengah|31|2|6|23|394|20|165
5/30/2020|ID-KI|Kalimantan Timur|6|0|18|-12|291|3|163
5/30/2020|ID-KU|Kalimantan Utara|0|0|0|0|165|2|72
5/30/2020|ID-BB|Kepulauan Bangka Belitung|3|0|0|3|46|1|28
5/30/2020|ID-KR|Kepulauan Riau|18|0|0|18|195|15|105
5/30/2020|ID-LA|Lampung|1|0|11|-10|133|11|65
5/30/2020|ID-MA|Maluku|0|0|1|-1|215|9|37
5/30/2020|ID-MU|Maluku Utara|7|0|6|1|146|7|27
5/30/2020|ID-NB|Nusa Tenggara Barat|4|0|3|1|594|10|278
5/30/2020|ID-NT|Nusa Tenggara Timur|1|0|0|1|91|1|12
5/30/2020|ID-PA|Papua|18|0|0|18|654|7|71
5/30/2020|ID-PB|Papua Barat|4|0|7|-3|162|2|50
5/30/2020|ID-RI|Riau|0|0|1|-1|119|6|88
5/30/2020|ID-SR|Sulawesi Barat|0|0|0|0|88|2|34
5/30/2020|ID-SN|Sulawesi Selatan|40|1|31|8|1503|69|568
5/30/2020|ID-ST|Sulawesi Tengah|0|0|0|0|126|4|52
5/30/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|241|4|112
5/30/2020|ID-SA|Sulawesi Utara|16|0|1|15|322|36|44
5/30/2020|ID-SB|Sumatera Barat|11|0|6|5|552|26|260
5/30/2020|ID-SS|Sumatera Selatan|11|4|66|-59|962|36|202
5/30/2020|ID-SU|Sumatera Utara|6|4|5|-3|406|42|133
5/31/2020|ID-AC|Aceh|0|0|0|0|20|1|18
5/31/2020|ID-BA|Bali|10|0|0|10|461|3|208
5/31/2020|ID-BT|Banten|3|0|0|3|819|73|660
5/31/2020|ID-BE|Bengkulu|5|0|0|5|91|3|22
5/31/2020|ID-JK|DKI Jakarta|113|1|70|42|7053|495|2048
5/31/2020|ID-YO|Daerah Istimewa Yogyakarta|3|0|7|-4|235|8|171
5/31/2020|ID-GO|Gorontalo|25|1|3|21|94|6|26
5/31/2020|IDN|Indonesia|700|40|293|367|26473|1613|7308
5/31/2020|ID-JA|Jambi|0|0|0|0|97|0|19
5/31/2020|ID-JB|Jawa Barat|10|0|4|6|2598|154|840
5/31/2020|ID-JT|Jawa Tengah|45|0|10|35|1879|100|635
5/31/2020|ID-JI|Jawa Timur|232|16|203|13|4865|582|2202
5/31/2020|ID-KB|Kalimantan Barat|5|0|5|0|189|4|52
5/31/2020|ID-KS|Kalimantan Selatan|26|6|0|20|917|85|100
5/31/2020|ID-KT|Kalimantan Tengah|12|0|0|12|406|20|165
5/31/2020|ID-KI|Kalimantan Timur|4|0|11|-7|295|3|174
5/31/2020|ID-KU|Kalimantan Utara|0|0|0|0|165|2|72
5/31/2020|ID-BB|Kepulauan Bangka Belitung|1|0|1|0|47|1|29
5/31/2020|ID-KR|Kepulauan Riau|0|1|0|-1|195|16|105
5/31/2020|ID-LA|Lampung|1|0|4|-3|134|11|69
5/31/2020|ID-MA|Maluku|8|0|0|8|223|9|37
5/31/2020|ID-MU|Maluku Utara|7|3|0|4|153|10|27
5/31/2020|ID-NB|Nusa Tenggara Barat|42|0|12|30|636|10|290
5/31/2020|ID-NT|Nusa Tenggara Timur|1|0|2|-1|92|1|14
5/31/2020|ID-PA|Papua|17|0|0|17|671|7|71
5/31/2020|ID-PB|Papua Barat|6|0|6|0|168|2|56
5/31/2020|ID-RI|Riau|0|0|3|-3|119|6|91
5/31/2020|ID-SR|Sulawesi Barat|4|0|7|-3|92|2|41
5/31/2020|ID-SN|Sulawesi Selatan|32|2|32|-2|1535|71|600
5/31/2020|ID-ST|Sulawesi Tengah|2|0|9|-7|128|4|61
5/31/2020|ID-SG|Sulawesi Tenggara|3|0|9|-6|244|4|121
5/31/2020|ID-SA|Sulawesi Utara|17|2|11|4|339|38|55
5/31/2020|ID-SB|Sumatera Barat|15|0|9|6|567|26|269
5/31/2020|ID-SS|Sumatera Selatan|19|0|11|8|981|36|213
5/31/2020|ID-SU|Sumatera Utara|3|0|23|-20|409|42|156
6/1/2020|ID-AC|Aceh|0|0|0|0|20|1|18
6/1/2020|ID-BA|Bali|17|1|4|12|478|4|212
6/1/2020|ID-BT|Banten|7|1|11|-5|826|74|671
6/1/2020|ID-BE|Bengkulu|0|0|3|-3|91|3|25
6/1/2020|ID-JK|DKI Jakarta|157|2|185|-30|7210|497|2233
6/1/2020|ID-YO|Daerah Istimewa Yogyakarta|1|0|0|1|236|8|171
6/1/2020|ID-GO|Gorontalo|0|0|0|0|94|6|26
6/1/2020|IDN|Indonesia|467|28|329|110|26940|1641|7637
6/1/2020|ID-JA|Jambi|0|0|5|-5|97|0|24
6/1/2020|ID-JB|Jawa Barat|8|0|4|4|2606|154|844
6/1/2020|ID-JT|Jawa Tengah|27|2|11|14|1906|102|646
6/1/2020|ID-JI|Jawa Timur|95|16|96|-17|4960|598|2298
6/1/2020|ID-KB|Kalimantan Barat|7|0|3|4|196|4|55
6/1/2020|ID-KS|Kalimantan Selatan|29|1|0|28|946|86|100
6/1/2020|ID-KT|Kalimantan Tengah|9|0|1|8|415|20|166
6/1/2020|ID-KI|Kalimantan Timur|2|0|3|-1|297|3|177
6/1/2020|ID-KU|Kalimantan Utara|0|0|8|-8|165|2|80
6/1/2020|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|47|1|29
6/1/2020|ID-KR|Kepulauan Riau|0|0|0|0|195|16|105
6/1/2020|ID-LA|Lampung|2|0|5|-3|136|11|74
6/1/2020|ID-MA|Maluku|0|0|0|0|223|9|37
6/1/2020|ID-MU|Maluku Utara|7|3|2|2|160|13|29
6/1/2020|ID-NB|Nusa Tenggara Barat|16|0|1|15|652|10|291
6/1/2020|ID-NT|Nusa Tenggara Timur|5|0|0|5|97|1|14
6/1/2020|ID-PA|Papua|41|0|0|41|712|7|71
6/1/2020|ID-PB|Papua Barat|0|0|0|0|168|2|56
6/1/2020|ID-RI|Riau|0|0|1|-1|119|6|92
6/1/2020|ID-SR|Sulawesi Barat|0|0|0|0|92|2|41
6/1/2020|ID-SN|Sulawesi Selatan|45|1|30|14|1580|72|630
6/1/2020|ID-ST|Sulawesi Tengah|0|0|0|0|128|4|61
6/1/2020|ID-SG|Sulawesi Tenggara|0|0|0|0|244|4|121
6/1/2020|ID-SA|Sulawesi Utara|0|1|1|-2|339|39|56
6/1/2020|ID-SB|Sumatera Barat|0|0|2|-2|567|26|271
6/1/2020|ID-SS|Sumatera Selatan|12|0|9|3|993|36|222
6/1/2020|ID-SU|Sumatera Utara|8|0|3|5|417|42|159
6/2/2020|ID-AC|Aceh|0|0|0|0|20|1|18
6/2/2020|ID-BA|Bali|5|0|1|4|483|4|213
6/2/2020|ID-BT|Banten|14|0|21|-7|840|74|692
6/2/2020|ID-BE|Bengkulu|1|0|0|1|92|3|25
6/2/2020|ID-JK|DKI Jakarta|59|0|120|-61|7269|497|2353
6/2/2020|ID-YO|Daerah Istimewa Yogyakarta|0|0|1|-1|236|8|172
6/2/2020|ID-GO|Gorontalo|14|0|3|11|108|6|29
6/2/2020|IDN|Indonesia|609|22|298|289|27549|1663|7935
6/2/2020|ID-JA|Jambi|0|0|0|0|97|0|24
6/2/2020|ID-JB|Jawa Barat|26|4|45|-23|2632|158|889
6/2/2020|ID-JT|Jawa Tengah|36|0|13|23|1942|102|659
6/2/2020|ID-JI|Jawa Timur|171|19|298|-146|5131|617|2596
6/2/2020|ID-KB|Kalimantan Barat|0|0|0|0|196|4|55
6/2/2020|ID-KS|Kalimantan Selatan|21|3|2|16|967|89|102
6/2/2020|ID-KT|Kalimantan Tengah|9|1|17|-9|424|21|183
6/2/2020|ID-KI|Kalimantan Timur|1|0|1|0|298|3|178
6/2/2020|ID-KU|Kalimantan Utara|0|0|2|-2|165|2|82
6/2/2020|ID-BB|Kepulauan Bangka Belitung|4|0|1|3|51|1|30
6/2/2020|ID-KR|Kepulauan Riau|12|0|0|12|207|16|105
6/2/2020|ID-LA|Lampung|0|0|6|-6|136|11|80
6/2/2020|ID-MA|Maluku|0|0|19|-19|223|9|56
6/2/2020|ID-MU|Maluku Utara|14|1|0|13|174|14|29
6/2/2020|ID-NB|Nusa Tenggara Barat|18|2|0|16|670|12|291
6/2/2020|ID-NT|Nusa Tenggara Timur|0|0|0|0|97|1|14
6/2/2020|ID-PA|Papua|99|1|10|88|811|8|81
6/2/2020|ID-PB|Papua Barat|4|0|0|4|172|2|56
6/2/2020|ID-RI|Riau|0|0|3|-3|119|6|95
6/2/2020|ID-SR|Sulawesi Barat|0|0|8|-8|92|2|49
6/2/2020|ID-SN|Sulawesi Selatan|42|0|0|42|1622|72|630
6/2/2020|ID-ST|Sulawesi Tengah|0|0|0|0|128|4|61
6/2/2020|ID-SG|Sulawesi Tenggara|0|0|3|-3|244|4|124
6/2/2020|ID-SA|Sulawesi Utara|15|1|0|14|354|40|56
6/2/2020|ID-SB|Sumatera Barat|7|0|5|2|574|26|276
6/2/2020|ID-SS|Sumatera Selatan|26|0|2|24|1019|36|224
6/2/2020|ID-SU|Sumatera Utara|1|0|2|-1|418|42|161
6/3/2020|ID-AC|Aceh|0|0|1|-1|20|1|19
6/3/2020|ID-BA|Bali|3|0|3|0|486|4|216
6/3/2020|ID-BT|Banten|71|0|25|46|911|74|717
6/3/2020|ID-BE|Bengkulu|0|0|0|0|92|3|25
6/3/2020|ID-JK|DKI Jakarta|91|5|181|-95|7360|502|2534
6/3/2020|ID-YO|Daerah Istimewa Yogyakarta|0|0|1|-1|236|8|173
6/3/2020|ID-GO|Gorontalo|10|0|0|10|118|6|29
6/3/2020|IDN|Indonesia|684|35|471|178|28233|1698|8406
6/3/2020|ID-JA|Jambi|0|0|7|-7|97|0|31
6/3/2020|ID-JB|Jawa Barat|3|3|43|-43|2635|161|932
6/3/2020|ID-JT|Jawa Tengah|40|4|11|25|1982|106|670
6/3/2020|ID-JI|Jawa Timur|173|13|304|-144|5304|630|2900
6/3/2020|ID-KB|Kalimantan Barat|6|0|24|-18|202|4|79
6/3/2020|ID-KS|Kalimantan Selatan|64|3|0|61|1031|92|102
6/3/2020|ID-KT|Kalimantan Tengah|28|4|7|17|452|25|190
6/3/2020|ID-KI|Kalimantan Timur|12|0|2|10|310|3|180
6/3/2020|ID-KU|Kalimantan Utara|0|0|7|-7|165|2|89
6/3/2020|ID-BB|Kepulauan Bangka Belitung|12|0|3|9|63|1|33
6/3/2020|ID-KR|Kepulauan Riau|0|0|1|-1|207|16|106
6/3/2020|ID-LA|Lampung|0|0|4|-4|136|11|84
6/3/2020|ID-MA|Maluku|15|0|0|15|238|9|56
6/3/2020|ID-MU|Maluku Utara|2|1|1|0|176|15|30
6/3/2020|ID-NB|Nusa Tenggara Barat|15|1|5|9|685|13|296
6/3/2020|ID-NT|Nusa Tenggara Timur|1|0|0|1|98|1|14
6/3/2020|ID-PA|Papua|46|0|0|46|857|8|81
6/3/2020|ID-PB|Papua Barat|0|0|0|0|172|2|56
6/3/2020|ID-RI|Riau|0|0|4|-4|119|6|99
6/3/2020|ID-SR|Sulawesi Barat|0|0|0|0|92|2|49
6/3/2020|ID-SN|Sulawesi Selatan|37|0|11|26|1659|72|641
6/3/2020|ID-ST|Sulawesi Tengah|1|0|3|-2|129|4|64
